main_category,series_name,detail_page_url,gov_stat_code,overview,field_major,field_minor,stat_type,homepage_url,organization_detail,division,email,tel,organization
社会保障・衛生,「医科医療費の動向」調査,https://www.e-stat.go.jp/statistics/00450402,450402,本調査は、医科レセプトデータを集約することで、医科医療費の動向等を迅速に明らかにし、医療保険行政のための基礎資料を得ることを目的とする。,社会保障・衛生,医療,業務統計,https://www.mhlw.go.jp/bunya/iryouhoken/database/zenpan/cyouzai_doukou_itiran.html,厚生労働省,保険局調査課,,03-5253-1111,厚生労働省
社会保障・衛生,「歯科医療費の動向」調査,https://www.e-stat.go.jp/statistics/00450403,450403,本調査は、歯科レセプトデータを集約することで、歯科医療費の動向等を迅速に明らかにし、医療保険行政のための基礎資料を得ることを目的とする。,社会保障・衛生,医療,業務統計,https://www.mhlw.go.jp/bunya/iryouhoken/database/zenpan/cyouzai_doukou.html,厚生労働省,保険局調査課,,03-5253-1111,厚生労働省
社会保障・衛生,年金制度基礎調査,https://www.e-stat.go.jp/statistics/00450411,450411,本調査は、年金受給者について、収入、支出、就業状況等の実態を総合的に把握し、年金が受給者の生活の中でどのような役割を果たしているかをとらえ、年金制度運営のための基礎資料を得ることを目的としています。なお、調査の対象は年によって、その時々の制度改正の状況等を踏まえて設定された調査テーマに基づき、老齢年金受給者、障害年金受給者、遺族年金受給者と変更しています。　また本調査では、調査対象者の収入、支出、世帯構成、就業状況等の結果を公表しています。,社会保障・衛生,社会保険,一般統計,http://www.mhlw.go.jp/toukei/list/95-1.html,厚生労働省,年金局数理課,,03-5253-1111,厚生労働省
社会保障・衛生,社会保障制度企画調査,https://www.e-stat.go.jp/statistics/00450421,450421,社会保障制度企画調査は無作為に抽出した一般世帯の２０歳以上の方を対象に、毎年（所得再分配調査の実施年を除く）テーマを変えて実施しています。この調査では調査年のテーマに応じた社会保障に関する様々な考えを調査し、年齢階級別や性別などによる意識の違いを提供しています。,社会保障・衛生,社会保障,その他,http://www.mhlw.go.jp/toukei/list/102-1.html,厚生労働省,政策統括官付政策立案・評価担当参事官室,,03-5253-1111,厚生労働省
社会保障・衛生,所得再分配調査,https://www.e-stat.go.jp/statistics/00450422,450422,所得再分配調査は無作為に抽出した一般世帯の方を対象に、３年ごとに実施しています。この調査では、社会保障制度における給付と負担、租税制度における負担が所得の分配にどのような影響を与えているかを明らかにし、社会保障施策の浸透状況、影響度を調査しています。,社会保障・衛生,社会保障,一般統計,http://www.mhlw.go.jp/toukei/list/96-1.html,厚生労働省,政策統括官付政策立案・評価担当参事官室,,03-5253-1111,厚生労働省
社会保障・衛生,社会保障・人口問題基本調査(生活と支え合いに関する調査),https://www.e-stat.go.jp/statistics/00450433,450433,"人々の生活、家族関係と社会経済状態および相対的剥奪状態の実態、社会保障給付などの公的な給付と、社会ネットワークなどの私的な支援が果たしている機能を精査し、社会保障制度の喫緊の課題のみならずその長期的なあり方、社会保障制度の利用と密接に関わる個人の社会参加のあり方を検討するための基礎的資料を得ることを目的としています。国民生活基礎調査の調査地区から無作為に抽出した300調査地区（約15,000世帯）の内のすべての世帯の世帯主および18歳以上の世帯員を調査の客体としています。",社会保障・衛生,社会保障,一般統計,http://www.ipss.go.jp/site-ad/index_Japanese/ss-seikatsu-index.html,厚生労働省,国立社会保障・人口問題研究所,,,厚生労働省
社会保障・衛生,社会保障費用統計,https://www.e-stat.go.jp/statistics/00450437,450437,社会保障費用統計は、国立社会保障・人口問題研究所が、年金、医療保険、介護保険、雇用保険、生活保護、子育て支援など、社会保障制度に関する１年間の収支を、OECD（経済協力開発機構）基準による「社会支出」とILO（国際労働機関）基準による「社会保障給付費」の２通りで毎年集計し、公表しているものです。 社会保障費用統計は、社会保障政策、財政政策等を検討する上での基礎資料として、また、社会保障費用の諸外国との比較を行うための重要な指標として、広く活用されています。,社会保障・衛生,社会保障,基幹統計,https://www.ipss.go.jp/site-ad/index_Japanese/security.html,厚生労働省,国立社会保障・人口問題研究所,,03-3595-2985,厚生労働省
社会保障・衛生,公的年金加入状況等調査,https://www.e-stat.go.jp/statistics/00450461,450461,「公的年金加入状況等調査」は、公的年金の事業運営及び今後の公的年金制度の検討のための基礎資料を得ることを目的とした調査です。この調査では、公的年金加入状況や受給状況、就業状況、公的年金に関する周知度等を調査し、その結果をまとめています。,社会保障・衛生,社会保険,一般統計,http://www.mhlw.go.jp/toukei/list/141-1.html,厚生労働省,年金局事業企画課調査室,,03-5253-1111,厚生労働省
社会保障・衛生,国民年金被保険者実態調査,https://www.e-stat.go.jp/statistics/00450462,450462,「国民年金被保険者実態調査」は、国民年金事業運営に必要な資料を得ることを目的として、国民年金第１号被保険者を対象に実施している調査です。この調査では、国民年金第１号被保険者の就業状況や所得の状況、国民年金制度に関する周知度、未納の理由といった実態を、保険料の納付状況ごとに調査し、その結果をまとめています。,社会保障・衛生,社会保険,"一般統計
業務統計",https://www.mhlw.go.jp/toukei/list/140-15.html,厚生労働省,年金局事業企画課調査室,,03-5253-1111,厚生労働省
社会保障・衛生,厚生年金保険・国民年金事業統計,https://www.e-stat.go.jp/statistics/00450463,450463,本統計は、厚生年金保険及び国民年金の事業状況を把握し、厚生年金保険及び国民年金制度の適正な運営をはかるための基礎資料として利用することを目的としています。本統計は、各月・各年度の被保険者や受給者に関する状況を年金種別、都道府県別等ごとに集計し提供しています。,社会保障・衛生,社会保険,業務統計,,厚生労働省,年金局事業企画課調査室,,03-5253-1111,厚生労働省
社会保障・衛生,業態別・規模別適用状況調,https://www.e-stat.go.jp/statistics/00450464,450464,「業態別・規模別適用状況調」は、厚生年金保険の適用状況を把握し、厚生年金保険制度の運営及び改善のための基礎資料として利用することを目的として、厚生年金保険の適用事業所について、各年９月１日時点における業態別・規模別の適用状況を集計し提供しています。,社会保障・衛生,社会保険,業務統計,http://www.mhlw.go.jp/topics/bukyoku/nenkin/nenkin/toukei/gyoutaibetu.html,厚生労働省,年金局事業企画課調査室,,03-5253-1111,厚生労働省
社会保障・衛生,保健師活動領域調査,https://www.e-stat.go.jp/statistics/00450471,450471,保健師活動領域調査は、都道府県及び市区町村に所属する保健師の活動領域を把握する領域調査と業務内容、活動量などを把握する活動調査から成り、領域調査は毎年、活動調査は３年ごとに実施されます。　都道府県及び市区町村ごとの常勤保健師数のほか、所属別、職位別常勤保健師数などのデータが得られ、国や地方公共団体において、保健師活動などに関する様々な施策の検討や実施をする際の参考資料として活用されます。,社会保障・衛生,保健衛生,一般統計,http://www.mhlw.go.jp/toukei/list/139-1.html,厚生労働省,健康・生活衛生局健康課保健指導室,,03-5253-1111,厚生労働省
